   3.6120280e+05   6.1546948e+06
   3.6093640e+05   6.1543964e+06
   3.6067000e+05   6.1540981e+06
   3.6040360e+05   6.1537991e+06
   3.6013710e+05   6.1535013e+06
   3.5987070e+05   6.1532030e+06
   3.5960430e+05   6.1529046e+06
   3.5933790e+05   6.1526063e+06
